timestamp,processing_time_ms,track_id,rms,rms_bass,rms_mid,rms_high,spectral_centroid,spectral_centroid_hz,onset_strength,bpm,is_beat,is_raw_beat,is_beat_bass,is_beat_high,is_section_boundary,current_section,energy_state,dimmer,strobe_bass
4.085430582985282,28.5336,All_of_the_Lights,0.12360703200101852,0.09136575303314515,0.08768233174664833,0.010991005163713595,0.44138524178600763,1018.96,55.81959026679832,120.0,False,False,False,False,False,A,MID,0.014594801056814464,False
4.179306499951053,0.8902,All_of_the_Lights,0.17933468520641327,0.23758870878952615,0.23779681906828606,0.03894488559357969,0.7258428521508637,2909.87,3.2882631864621494,120.0,False,False,False,False,False,A,MID,0.028459862060788203,False
4.273020207998343,0.8673,All_of_the_Lights,0.18141770362854004,0.25391520936634926,0.24965181571290387,0.038900820336904764,0.6776982765324409,2436.37,2.2448087874680995,120.0,False,False,False,False,False,A,MID,0.041631670014563256,False
4.366345249989536,2.0328,All_of_the_Lights,0.20231449604034424,0.26522811972932536,0.2530377837089485,0.030401300179535816,0.745355249518368,3127.04,2.8891238630545137,120.0,False,False,False,False,False,A,MID,0.05414488757064956,False
4.4591043329564855,2.7134,All_of_the_Lights,0.26036083698272705,0.2706860686739356,0.34830477931410736,0.04528091915592263,0.7413398053729818,3081.06,6.102200702022803,120.0,False,False,False,False,False,A,MID,0.06603244424893154,False
4.551894666976295,3.4425,All_of_the_Lights,0.23189730942249298,0.2468892587792406,0.3489236266740626,0.047720855017457514,0.6528470754786768,2222.95,1.8671984828529886,120.0,False,False,False,False,False,A,MID,0.07732562309329942,False
4.645681832975242,3.1563,All_of_the_Lights,0.2532844543457031,0.1746836132789403,0.3533731095160329,0.05630946425699879,0.6772471707613664,2432.32,3.1062101543133656,120.0,False,False,False,False,False,A,MID,0.08805414299544892,False
4.739749041968025,1.0517,All_of_the_Lights,0.19800522923469543,0.17841941555443086,0.3030328367209508,0.03196952493586748,0.6320166472454135,2058.54,3.268875244131629,120.0,False,False,False,False,False,A,MID,0.09824623690249093,False
4.8298610000056215,0.891,All_of_the_Lights,0.24915947020053864,0.23449957105327673,0.3040940247056569,0.037299880705032325,0.7057144059213752,2701.64,4.422347130201293,120.0,False,False,False,False,False,A,MID,0.10792872611418085,False
4.922695582965389,1.1568,All_of_the_Lights,0.24090304970741272,0.27534478559305,0.3522304681958344,0.06949248492505224,0.664666956247366,2322.02,2.9149124569529206,120.0,False,False,False,False,False,A,MID,0.12118456203042063,False
