timestamp,processing_time_ms,track_id,rms,rms_bass,rms_mid,rms_high,spectral_centroid,spectral_centroid_hz,onset_strength,bpm,is_beat,is_raw_beat,is_beat_bass,is_beat_high,is_section_boundary,current_section,energy_state,dimmer,strobe_bass
104.95356287498726,3.7936,Less_Than_Zero,0.12757417559623718,0.025820351051084905,0.007228931887745825,0.0007446250857057161,0.22054126142045222,451.18,71.16890208141322,120.0,False,False,False,False,False,A,LOW,0.0,False
105.0469436669955,3.8669,Less_Than_Zero,0.37060680985450745,1.045775217803916,0.2282072420267733,0.0405191334862464,0.6255928089670226,2010.33,15.59906420864645,120.0,False,False,False,False,False,A,LOW,0.0,False
105.14064808300463,2.6727,Less_Than_Zero,0.33976835012435913,1.4456841563398461,0.22076732670160804,0.07942787258197917,0.7848835563004412,3617.93,2.2491470122322195,120.0,False,False,False,False,False,A,LOW,0.0,False
105.23251995799365,1.6381,Less_Than_Zero,0.43897008895874023,1.5153047339635874,0.18781304833775772,0.03569299052361528,0.656394700049214,2252.23,2.5561172836078083,120.0,False,False,False,False,False,A,LOW,0.0,False
105.3249051249586,3.0911,Less_Than_Zero,0.4171639084815979,2.2647170747031633,0.1490801282122763,0.042339174126233746,0.6051171848700098,1864.08,5.702192354608695,120.0,False,False,False,False,False,A,LOW,0.0,False
105.4198144999682,1.861,Less_Than_Zero,0.2305234968662262,0.6270876453737361,0.20930620321658464,0.03731844866026985,0.6005033318414842,1832.62,3.5318723667749357,120.0,False,False,False,False,False,A,LOW,0.0,False
105.51449545798823,1.9892,Less_Than_Zero,0.5081104636192322,2.0854369580899714,0.1943916600662553,0.04480104472545516,0.6343969693815639,2076.69,5.739653367105649,120.0,False,False,False,False,False,A,LOW,0.0,False
105.60678412497509,2.205,Less_Than_Zero,0.14933334290981293,0.8410336748039491,0.21879924928404007,0.037686091299343076,0.632473797192476,2062.01,2.836250198693426,120.0,False,False,False,False,False,A,LOW,0.0,False
105.698915499961,2.0675,Less_Than_Zero,0.2971937358379364,0.8476142154434146,0.18819436610436627,0.03812268143088254,0.6649034551725669,2324.05,6.818341462981712,120.0,False,False,False,False,False,A,LOW,0.0,False
105.79099704197142,2.3847,Less_Than_Zero,0.2832047641277313,1.1199767710608497,0.2180172128917398,0.04430316207905538,0.6224864850975482,1987.42,3.0665755719235444,120.0,False,False,False,False,False,A,LOW,0.0,False
105.88521008298267,4.1004,Less_Than_Zero,0.3904249668121338,1.3723046921910984,0.22081257772385038,0.04706840713144728,0.6172510470321659,1949.41,6.743558555783932,120.0,False,False,False,False,False,A,LOW,0.0,False
105.97815308300778,5.6496,Less_Than_Zero,0.36836227774620056,1.4955717606313996,0.21186640898996037,0.08643547501824972,0.7723495148490227,3454.46,2.2434650669799536,120.0,False,False,False,False,False,A,LOW,0.0,False
106.07036104198778,3.4719,Less_Than_Zero,0.3046360909938812,1.263936592429362,0.2269171159485199,0.040274455668884844,0.6453983524813857,2162.7,3.6752084979552166,120.0,False,False,False,False,False,A,LOW,0.0,False
106.16426945797866,5.1268,Less_Than_Zero,0.32288774847984314,1.2691275117214829,0.2518342368379625,0.04913197734159642,0.6541769388261599,2233.88,4.063567399049071,120.0,False,False,False,False,False,A,LOW,0.0,False
106.25454891700065,4.7255,Less_Than_Zero,0.3109104335308075,1.2403628768127493,0.19118363623428328,0.04414005109879535,0.6176073650809014,1951.97,2.59030585927768,120.0,False,False,False,False,False,A,LOW,0.0,False
106.34989462496014,2.9962,Less_Than_Zero,0.5019596219062805,2.0774945988058984,0.18602952609592255,0.04582615483521921,0.601853568018016,1841.77,5.177317309310872,120.0,False,False,False,False,False,A,MID,0.2144980206448842,False
106.43990283296444,3.2509,Less_Than_Zero,0.21731120347976685,0.9582164661205239,0.2389965543373468,0.03889118327590452,0.6344678661899487,2077.23,2.6995733062543152,120.0,False,False,False,False,False,A,MID,0.21736748932361372,False
106.53546933300095,2.4596,Less_Than_Zero,0.33462822437286377,1.081631891617195,0.21806313060640592,0.0430531780433886,0.6590228795348742,2274.18,2.5053606660032943,120.0,False,False,False,False,False,A,MID,0.22304071292622882,False
106.62881862500217,3.392,Less_Than_Zero,0.37954217195510864,1.507824635864137,0.2210485508632596,0.04434583631993316,0.6274947296133431,2024.48,2.778795155128941,120.0,False,False,False,False,False,A,MID,0.2294048794941594,False
106.71834095800295,3.696,Less_Than_Zero,0.3336167335510254,1.1249962728908147,0.26201940037845756,0.04338549982403265,0.6353999154251705,2084.39,6.761056592369492,120.0,False,False,False,False,False,A,MID,0.234453487192262,False
106.81231999996817,4.0391,Less_Than_Zero,0.34625712037086487,1.4189253014843424,0.2347233752278233,0.08254726894311373,0.7810989001249898,3567.77,2.5707068531806465,120.0,False,False,False,False,False,A,MID,0.23953127255755363,False
106.9082771249814,8.4256,Less_Than_Zero,0.38455694913864136,1.528445902844237,0.18835610269566821,0.047835319648724325,0.6915674598801026,2564.26,3.257720529257144,117.45383522727273,False,False,False,False,False,A,MID,0.2451757329606606,False
106.99696716695325,4.9204,Less_Than_Zero,0.39575138688087463,1.6005695983268395,0.2350599168816698,0.05411367659675051,0.6859795327353079,2511.95,2.52290616837465,117.45383522727273,False,False,False,False,False,A,MID,0.2507693044120327,False
107.09232741699088,4.0373,Less_Than_Zero,0.3700522780418396,1.5011600652291068,0.2281931315469617,0.05272582101027122,0.6491489714753924,2192.83,2.665200766216253,117.45383522727273,False,False,False,False,False,A,MID,0.25554659025522775,False
107.18655558297178,3.9217,Less_Than_Zero,0.5140448212623596,2.1873237385273168,0.17902962724234397,0.05241311144414167,0.6622564124370391,2301.47,6.360576739535447,117.45383522727273,False,False,False,False,False,A,MID,0.26276926074246637,False
107.27478379197419,3.6069,Less_Than_Zero,0.1614614576101303,1.0079567912198004,0.18732793032208664,0.05175112920306212,0.7116265667312357,2761.2,2.6618070608850237,117.45383522727273,False,False,False,False,False,A,MID,0.2614455463571682,False
107.36953520798124,4.1247,Less_Than_Zero,0.300904780626297,0.8915860244035345,0.20619299900115137,0.05701753435957339,0.7108339752717843,2753.14,5.809791019285077,117.45383522727273,False,False,False,False,False,A,MID,0.2640521656174112,False
107.45966541697271,4.3555,Less_Than_Zero,0.2565210163593292,0.9693605540389103,0.23253651202091077,0.059523346623411424,0.6869832563000625,2521.26,2.542480198014972,117.45383522727273,False,False,False,False,False,A,MID,0.26543141002328563,False
107.5530364579754,2.6487,Less_Than_Zero,0.3537949323654175,0.9852950227010926,0.22658389469777335,0.058281633046907276,0.685374715106355,2506.35,6.651603826987387,117.45383522727273,False,False,False,False,False,A,MID,0.26903625766907846,False
107.64816691697342,4.7424,Less_Than_Zero,0.3268975019454956,1.3834478079897985,0.23445192755726324,0.09397266010563662,0.7737212126661522,3471.98,3.6598227747373144,117.45383522727273,False,False,False,False,False,A,MID,0.2718650739313943,False
107.73924033297226,4.1807,Less_Than_Zero,0.3028842806816101,1.2194228432992682,0.19951188001798084,0.05197460158646233,0.6841227779810118,2494.8,2.3034840904266285,117.45383522727273,False,False,False,False,False,A,MID,0.27399751639738573,False
107.83582370798104,3.8049,Less_Than_Zero,0.29080185294151306,1.0671623799118075,0.2195358175663246,0.04899603690770114,0.6484576277778349,2187.25,3.7877381310780343,117.45383522727273,False,False,False,False,False,A,MID,0.2757350248326753,False
107.92923633300234,4.8379,Less_Than_Zero,0.27083614468574524,1.1286839660652532,0.20459487916019434,0.04507847378390593,0.5985517275360028,1819.47,2.7232206971029806,117.45383522727273,False,False,False,False,False,A,MID,0.2768945344214533,False
108.01718454196816,5.218,Less_Than_Zero,0.3054603040218353,0.5827181440705457,0.3609821529570919,0.06868087321669843,0.6522590187588018,2218.14,4.877538916519603,117.45383522727273,False,False,False,False,False,A,MID,0.278836157399097,False
108.1120635829866,4.6461,Less_Than_Zero,0.2634025812149048,0.18171238289664718,0.3672628809567217,0.044174548748368445,0.6426216993319719,2140.66,3.1115714495776925,117.45383522727273,False,False,False,False,False,A,MID,0.2796527282050174,False
108.20706149999751,4.4349,Less_Than_Zero,0.262764036655426,0.0935645956639175,0.39422091219813016,0.0524397532940352,0.6776396010856185,2435.84,2.173557796273572,117.45383522727273,False,False,False,False,False,A,MID,0.28041219721118676,False
108.29857708298368,4.0379,Less_Than_Zero,0.2919290065765381,0.04613769268541006,0.3942593938405753,0.06795998857691109,0.6816411868131662,2472.07,2.3835172051088143,117.45383522727273,False,False,False,False,False,A,MID,0.28185614091281647,False
108.39402124995831,4.5092,Less_Than_Zero,0.2760727107524872,0.044471468340185484,0.4112001449763192,0.06974506143028918,0.6892196859322494,2542.15,2.5988770879855814,117.45383522727273,False,False,False,False,False,A,MID,0.28284026483310876,False
108.48332937498344,3.7475,Less_Than_Zero,0.19666709005832672,0.22031676050907784,0.32561436482779377,0.06483707339346134,0.6879936826775617,2530.68,3.2146518580429935,117.45383522727273,False,False,False,False,False,A,MID,0.2816212155676978,False
108.57891958300024,3.4677,Less_Than_Zero,0.136422261595726,0.28049986202000743,0.14184231722422214,0.03185558740441278,0.699893135950548,2644.24,3.4597533792695123,117.45383522727273,False,False,False,False,False,A,MID,0.2784837294023185,False
108.67198008298874,3.6928,Less_Than_Zero,0.26705554127693176,0.126242534721104,0.308464673832071,0.06679939393414334,0.7688385842787836,3410.01,5.032769769857932,117.45383522727273,False,False,False,False,False,A,MID,0.2794106060429398,False
108.76420691696694,3.3596,Less_Than_Zero,0.2602006793022156,0.266566086112609,0.3528505686113111,0.07453112166513264,0.7132437387938267,2777.73,2.423503821670916,117.45383522727273,False,False,False,False,False,A,MID,0.28011663611952076,False
108.85723066696664,4.6141,Less_Than_Zero,0.2280908077955246,0.09801498152652093,0.32582834346675693,0.06244685120810173,0.7139806200002704,2785.29,2.614387883938081,117.45383522727273,False,False,False,False,False,A,MID,0.2799344945475487,False
108.94702799996594,7.097,Less_Than_Zero,0.2373669445514679,0.06031483460870886,0.3286875745683318,0.07326664749717367,0.6984525768220508,2630.23,3.497869759754821,130.50426136363637,False,False,False,False,False,A,MID,0.2800142246708944,False
109.0385014579515,2.8636,Less_Than_Zero,0.20828182995319366,0.055391509493191736,0.2927007598867495,0.07490609420174538,0.6936367924762462,2583.91,2.748760852260388,130.50426136363637,False,False,False,False,False,A,MID,0.2792779640416654,False
109.132850916998,4.3227,Less_Than_Zero,0.11260411888360977,0.11483362478190628,0.20978709253665306,0.030447602646493915,0.6406741343030441,2125.34,3.291766495869979,130.50426136363637,False,False,False,False,False,A,MID,0.27534361682359937,False
109.22667191695655,3.5735,Less_Than_Zero,0.1857447773218155,0.06920965385419207,0.13327522135851178,0.03918464160012783,0.7169769295481012,2816.24,5.936327279626241,130.50426136363637,False,False,False,False,False,A,MID,0.2741680833202211,False
109.32264287496218,4.3781,Less_Than_Zero,0.2674976885318756,0.23276886495005808,0.34547685561331887,0.09381952255318504,0.7325956206864136,2983.27,3.178797301025927,130.50426136363637,False,False,False,False,False,A,MID,0.2753219135780641,False
109.41633874998661,5.1663,Less_Than_Zero,0.2963155210018158,0.2111083424540229,0.3596874471098288,0.08138757413209578,0.6772578878576627,2432.42,3.518361561414801,130.50426136363637,False,False,False,False,False,A,MID,0.27712556457971943,False
109.50762845796999,3.1586,Less_Than_Zero,0.31383368372917175,0.04768372689921254,0.41833987065607603,0.08997596114912068,0.692413139232062,2572.27,2.0852870163558888,130.50426136363637,False,False,False,False,False,A,MID,0.27925088622096306,False
109.59893687500153,4.8292,Less_Than_Zero,0.2633240818977356,0.04361787284992612,0.39097185773019594,0.09636197040835506,0.6986831805045425,2632.46,2.737316638849269,130.50426136363637,False,False,False,False,False,A,MID,0.28004472119759405,False
109.68872166698566,2.1075,Less_Than_Zero,0.2702469527721405,0.05837212273742448,0.3321278110735805,0.09215656997596876,0.7140272444153394,2785.76,4.440696016305823,130.50426136363637,False,False,False,False,False,A,MID,0.2809739576796806,False
