timestamp,processing_time_ms,track_id,rms,rms_bass,rms_mid,rms_high,spectral_centroid,spectral_centroid_hz,onset_strength,bpm,is_beat,is_raw_beat,is_beat_bass,is_beat_high,is_section_boundary,current_section,energy_state,dimmer,strobe_bass
205.07924408296822,1.8397,Wodymidaj,0.03267408534884453,0.003962332811217961,0.0010234224511660426,0.0005474649104511838,0.44969923231654907,1050.69,69.33329935612049,120.0,False,False,False,False,False,A,LOW,0.0,False
205.1736520829727,0.8868,Wodymidaj,0.17762291431427002,0.24001930487629544,0.14733740412754556,0.010126513265024535,0.6976964152764034,2622.9,20.33584009064431,120.0,False,False,False,False,False,A,LOW,0.0,False
205.266753666976,0.7508,Wodymidaj,0.1508185863494873,0.29081725386935015,0.2726628780783741,0.01821779817679851,0.5872479049262285,1745.16,3.0748292069561374,120.0,False,False,False,False,False,A,LOW,0.0,False
205.3585312499781,1.0831,Wodymidaj,0.10449931025505066,0.27889142673843625,0.1395655659652605,0.006271882478379606,0.5161143042185781,1342.38,2.8720639272708186,120.0,False,False,False,False,False,A,LOW,0.0,False
205.45257570798276,1.0999,Wodymidaj,0.2802984118461609,0.2997315983681095,0.17068983892014752,0.012748608326550642,0.579727816681441,1697.42,6.598355947162376,120.0,False,False,False,False,False,A,LOW,0.0,False
205.54546254198067,1.8843,Wodymidaj,0.2890320420265198,0.9765440615145533,0.4031121232598872,0.03564298288536719,0.5610665619353301,1584.5,6.246549212522555,120.0,False,False,False,False,False,A,LOW,0.0,False
205.63862329197582,2.5645,Wodymidaj,0.2374727874994278,0.5606874527013902,0.3204585107630511,0.026473998784903995,0.5132894723669569,1328.47,2.3256232814179283,120.0,False,False,False,False,False,A,LOW,0.0,False
205.72670583298896,2.5861,Wodymidaj,0.18916510045528412,0.6015603972420018,0.24254417254800986,0.02027464066052248,0.503030510456149,1279.13,2.3654617853076534,120.0,False,False,False,False,False,A,LOW,0.0,False
205.82285679195775,4.5742,Wodymidaj,0.1762831062078476,0.501531338249646,0.19261194075473978,0.01912226218340519,0.5166051389807018,1344.81,2.9528432335792116,120.0,False,False,False,False,False,A,LOW,0.0,False
205.91790387500077,3.8588,Wodymidaj,0.22328515350818634,0.5824259435008837,0.2381212670890752,0.04038533225577216,0.5427008031140088,1480.71,2.5453636232115677,120.0,False,False,False,False,False,A,LOW,0.0,False
206.00541854195762,5.02,Wodymidaj,0.21836073696613312,0.5526346432686144,0.2513603420555084,0.03653434563582078,0.5369957958916914,1449.87,3.072602867749337,120.0,False,False,False,False,False,A,LOW,0.0,False
206.10252666700399,4.273,Wodymidaj,0.16945068538188934,0.6528892204432509,0.1689977687745907,0.017783413114474175,0.5908452093899514,1768.48,2.585964591153935,120.0,False,False,False,False,False,A,LOW,0.0,False
206.19477304199245,3.7162,Wodymidaj,0.16806337237358093,0.5120935771829348,0.1997336675647118,0.02659828584298872,0.5563322269328891,1557.07,4.106192140046501,120.0,False,False,False,False,False,A,LOW,0.0,False
206.28687512496253,4.1589,Wodymidaj,0.15771186351776123,0.4127548503214206,0.1870525961177306,0.02911590189633522,0.5601248551669002,1579.01,2.5824650772209505,120.0,False,False,False,False,False,A,LOW,0.0,False
206.37859545799438,3.9498,Wodymidaj,0.15214616060256958,0.41171259708734886,0.19354879109388595,0.016773521242278808,0.5649847287834505,1607.57,2.4612849558410197,120.0,False,False,False,False,False,A,LOW,0.0,False
206.46956179197878,3.4818,Wodymidaj,0.14264525473117828,0.38491537025636724,0.15297469507648365,0.026965758377161565,0.7293643964102016,2947.92,2.5850263417922292,120.0,False,False,False,False,False,A,LOW,0.0,False
206.56783012498636,2.1178,Wodymidaj,0.2810360789299011,0.6428522190982423,0.25916485171926057,0.018187442334129982,0.6044564346061233,1859.54,6.95179201731496,120.0,False,False,False,False,False,A,LOW,0.0,False
206.6573104999843,4.7859,Wodymidaj,0.21675299108028412,0.6538939147617688,0.32967990159477273,0.021008020345518248,0.5116464995362131,1320.44,1.816754955644091,120.0,False,False,False,False,False,A,LOW,0.0,False
206.75400399998762,3.5359,Wodymidaj,0.12454038113355637,0.32761541102865527,0.2111824120144688,0.00995880580181783,0.4848334070787941,1196.09,2.422519026364966,120.0,False,False,False,False,False,A,LOW,0.0,False
206.84696366696153,3.8819,Wodymidaj,0.1277696192264557,0.24213834216323407,0.11686823585745465,0.009747492170137692,0.5933359017278185,1784.8,2.9642181809727024,120.0,False,False,False,False,False,A,LOW,0.0,False
206.93403933296213,4.0789,Wodymidaj,0.13803717494010925,0.23979236800055928,0.2277168139959885,0.008687411609927882,0.5442710982407959,1489.31,3.21066260099145,120.0,False,False,False,False,False,A,LOW,0.0,False
207.0274804579676,6.7683,Wodymidaj,0.10156486928462982,0.24078585334551136,0.12839559740078402,0.018242785590900288,0.7397641582606751,3063.21,3.5540224023081457,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.12254691700218,5.4355,Wodymidaj,0.3005952537059784,0.662486354141932,0.26829681568944874,0.018146389846384677,0.7148059061863721,2793.78,7.416582348250066,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.21419841697207,4.7812,Wodymidaj,0.23455630242824554,0.40515825343415857,0.3966318194059105,0.021580930589565846,0.5078386618615435,1302.02,1.965845916563315,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.3108673329698,3.0782,Wodymidaj,0.09804529696702957,0.22534639077664723,0.21335775964174228,0.01696770675056294,0.5548545173513468,1548.6,1.999028318932149,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.40023891697638,4.9263,Wodymidaj,0.10925546288490295,0.21218469866140965,0.11120995631386518,0.011704236574806888,0.7084402510160149,2728.94,3.0812357399707992,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.4950920419651,5.5475,Wodymidaj,0.12856580317020416,0.20378843491924445,0.17687030195061465,0.005923451276229269,0.5231378725726162,1377.62,3.313562218995416,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.58545924996724,4.2868,Wodymidaj,0.12458383291959763,0.20566452353909567,0.1921166641413488,0.007040540624679062,0.5496559249550207,1519.19,3.6317062684268286,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.6830621669651,2.4623,Wodymidaj,0.26474618911743164,0.6899840617340186,0.2541103100452735,0.02036408887742331,0.5529952343977269,1538.02,6.030093990380974,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.77189829200506,2.131,Wodymidaj,0.17739376425743103,0.348714795067397,0.2773050189849161,0.03773581728873266,0.5598968953140478,1577.68,2.4753867760649277,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.8644759169547,3.515,Wodymidaj,0.147957444190979,0.27702170372643226,0.18319077848841916,0.04747966177810894,0.5511009954124578,1527.31,2.216947269547722,172.265625,False,False,False,False,False,A,LOW,0.0,False
207.95740737498272,3.8226,Wodymidaj,0.11302269995212555,0.2416736174097535,0.1699757607421452,0.02455805811752209,0.5588717729676472,1571.72,2.7613660672523896,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.051515500003,4.165,Wodymidaj,0.16464850306510925,0.24084847654609753,0.14940765922722563,0.01380255987337696,0.6600382279534208,2282.71,4.468435785087836,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.14686516695656,3.9819,Wodymidaj,0.19261737167835236,0.2612024729809501,0.2920064090961178,0.020453402360306,0.5523328330355747,1534.26,2.1531474729007645,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.2358937499812,4.6804,Wodymidaj,0.21052516996860504,0.7081356643620023,0.23806432996521618,0.018840776059993916,0.544083939056296,1488.28,5.299848710758108,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.3284899169812,4.6167,Wodymidaj,0.15056642889976501,0.24917482787563194,0.18388901514774086,0.015013202375712874,0.6625980833733638,2304.37,4.441454207627371,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.42466233298182,2.7547,Wodymidaj,0.15834030508995056,0.26966073975720134,0.21996694136788392,0.03167243224659241,0.5411949987453912,1472.51,2.2985604146208582,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.51457166695036,2.57,Wodymidaj,0.12994877994060516,0.26854591199995914,0.18359092050861123,0.03342218262622302,0.5487963899696159,1514.38,3.133711169692546,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.60635541699594,2.4675,Wodymidaj,0.1399335414171219,0.2714553981162038,0.1690723264089308,0.02521466852744946,0.5646700081606068,1605.7,3.266942885597893,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.70369387499522,2.7786,Wodymidaj,0.15876327455043793,0.2763679210467912,0.19834649954105468,0.024398459346352985,0.548144092119868,1510.74,2.3584623531364497,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.79178887495073,3.4863,Wodymidaj,0.22561469674110413,0.7571372950850874,0.2333253933350918,0.014502368108162054,0.5437592971611045,1486.5,5.874704656870992,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.88643654197222,2.9952,Wodymidaj,0.14820894598960876,0.3188614709014067,0.1953647576092333,0.011520585379525562,0.5299889577003032,1412.88,4.168905482778101,172.265625,False,False,False,False,False,A,LOW,0.0,False
208.9806022499688,3.2882,Wodymidaj,0.1216677650809288,0.2556355568096936,0.17040474404269623,0.007791638109831557,0.5020864065300057,1274.68,2.4296891020138043,172.265625,False,False,False,False,False,A,LOW,0.0,False
209.0731270419783,7.0628,Wodymidaj,0.10880099982023239,0.2384022891722907,0.16000234115704942,0.01071005231712545,0.5606907931786346,1582.31,3.038744634440303,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.16797945799772,4.6723,Wodymidaj,0.11814286559820175,0.19650667557998022,0.1486430603056998,0.00980448794566192,0.5701577283035248,1638.54,3.35683336010437,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.25934770796448,4.2658,Wodymidaj,0.1900617778301239,0.1843737344416383,0.14907108074686443,0.008537788316683462,0.5340661104496802,1434.29,4.24818520380864,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.35321437497623,2.9693,Wodymidaj,0.2445552498102188,0.6987776538301521,0.3415874848531291,0.009345408058751531,0.4677676840212715,1123.11,8.644252385164226,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.4437518749619,4.2202,Wodymidaj,0.16167223453521729,0.26245188605862463,0.2614020403286714,0.0064630168812937865,0.49434952770216767,1238.82,3.325288959040244,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.53522212500684,0.993,Wodymidaj,0.1026996299624443,0.2151891839347498,0.15684705127564308,0.005355711508959822,0.5179158733895787,1351.33,3.5052633304575616,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.63105320796603,2.0783,Wodymidaj,0.10213679820299149,0.27544414625317315,0.13091073925807406,0.009393841355434689,0.5912427729850636,1771.07,2.8928524929647566,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.7236153749982,2.2601,Wodymidaj,0.12770526111125946,0.28691064044581815,0.14830422842697324,0.00748023582964371,0.5742091509749156,1663.21,3.0963020326640573,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.81458720797673,2.1699,Wodymidaj,0.21479487419128418,0.30190692280142384,0.1541752856324606,0.008110825540022596,0.5069760065089542,1297.88,7.481026351474431,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
209.91033466695808,2.0878,Wodymidaj,0.2643139660358429,0.7185028447771258,0.36061918965649187,0.02622302148719964,0.5347498251849215,1437.91,6.787034291838093,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.0028510419652,2.4248,Wodymidaj,0.23360279202461243,0.3169735993568748,0.34645221233126955,0.021551818270428163,0.5166226535927667,1344.9,2.3568694866673363,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.09794208296807,1.118,Wodymidaj,0.20743738114833832,0.3133532931433294,0.30186240060554714,0.014585837208216192,0.5092924120572072,1309.02,3.035254962906665,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.18744145799428,3.1815,Wodymidaj,0.16157764196395874,0.25353219975769675,0.2638350512274108,0.011523823933844273,0.5254191065231795,1389.26,2.023479824799032,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.2786549999728,3.737,Wodymidaj,0.1800898164510727,0.24083686385676772,0.246922014799252,0.013632542904097517,0.5553075020451569,1551.19,3.9212973492758634,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.37553745799232,4.3738,Wodymidaj,0.24139831960201263,0.40160763209005146,0.24922283657376676,0.016992475320466993,0.5381951708132303,1456.3,4.891305495066254,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.4649419579655,4.5185,Wodymidaj,0.19773824512958527,0.6935326338633088,0.28026963531461063,0.013505121685893655,0.5431855699563468,1483.36,2.0940815577783938,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.55671391700162,3.983,Wodymidaj,0.21471479535102844,0.3243446565294236,0.30374477789872834,0.012217559704713162,0.5381115551855942,1455.85,3.131719319784553,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.65110812499188,3.4121,Wodymidaj,0.2021881639957428,0.286308861727207,0.2762951438145324,0.01056448785132176,0.5208378227081842,1365.98,2.505995434436093,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.74759091698797,4.7147,Wodymidaj,0.17821350693702698,0.22359531955131012,0.27927557867129904,0.009039134606734407,0.5112949225003695,1318.73,2.289003435121324,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.83550112496596,4.9675,Wodymidaj,0.1801145076751709,0.2610460871032253,0.26416736470988444,0.009037949173518614,0.5338448264438069,1433.12,2.9180583760518046,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
210.93173362495145,1.6302,Wodymidaj,0.2439931333065033,0.503629799233542,0.2500653152206436,0.012021930308540986,0.5430884061246761,1482.83,6.381273832315909,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
211.02553441695636,1.5621,Wodymidaj,0.20581407845020294,0.6886178650152631,0.2593143603171798,0.013421166453428368,0.5074860670187442,1300.33,2.4498914694470884,142.30638586956522,False,False,False,False,False,A,LOW,0.0,False
211.1171532080043,10.5623,Wodymidaj,0.1751912385225296,0.5127657563493492,0.23906173062676228,0.010123538010435973,0.48313165057928537,1188.6,2.644960085363384,112.34714673913044,False,False,False,False,False,A,LOW,0.0,False
211.20678758295253,3.801,Wodymidaj,0.1819251924753189,0.49844261484391106,0.20196552511668517,0.01080896362143389,0.5061485225427008,1293.93,3.045125513683499,112.34714673913044,False,False,False,False,False,A,LOW,0.0,False
211.30030283296946,3.177,Wodymidaj,0.17417940497398376,0.4428142617128946,0.19398708045361213,0.008976331123568973,0.525876090309152,1391.6,1.9139091950589908,112.34714673913044,False,False,False,False,False,A,LOW,0.0,False
211.39406454196433,1.53,Wodymidaj,0.18965135514736176,0.3768909173093252,0.26968073744896265,0.028810012381380756,0.6820273460737414,2475.59,3.278869124899837,112.34714673913044,False,False,False,False,False,A,LOW,0.0,False
211.4908336669905,1.1887,Wodymidaj,0.23711730539798737,0.7308700021790716,0.2078184597031545,0.027880984646834275,0.6764847801013787,2425.49,6.206801909263202,112.34714673913044,False,False,False,False,False,A,MID,0.3042987149959193,False
211.57781804195838,0.8961,Wodymidaj,0.2234908640384674,0.5661313318656623,0.2619622799863326,0.023948779103276613,0.5268731026640252,1396.73,3.264364840190878,112.34714673913044,False,False,False,False,False,A,MID,0.3062198399363222,False
211.67463550000684,3.3611,Wodymidaj,0.18518401682376862,0.4205535918151049,0.28256016503997466,0.022596067764961654,0.5340755847384746,1434.34,2.404724238257525,112.34714673913044,False,False,False,False,True,B,HIGH,0.306641230672149,False
211.7678535419982,1.6022,Wodymidaj,0.16930434107780457,0.385943853076068,0.21609104482228247,0.014672904898457809,0.5296377470863781,1411.05,2.5526791852485995,112.34714673913044,False,False,False,False,False,B,HIGH,0.30641332961839646,False
211.85703908297,0.8802,Wodymidaj,0.1526108980178833,0.37713823310970557,0.2164489772283868,0.018639630927675285,0.5715912524375513,1647.23,2.5331006942392906,112.34714673913044,False,False,False,False,False,B,HIGH,0.30578914464310764,False
211.9534260419896,3.5624,Wodymidaj,0.13006916642189026,0.32616055673824723,0.1562809405825784,0.015999582938818088,0.7146371883735008,2792.04,2.4491336839807603,112.34714673913044,False,False,False,False,False,B,HIGH,0.30416636128810964,False
212.04274000000441,4.5855,Wodymidaj,0.322286993265152,0.7327902683156275,0.34139450638383706,0.017501955593042615,0.5110549125616918,1317.56,6.0146499734045245,112.34714673913044,False,False,False,False,False,B,HIGH,0.3089580432237042,False
212.13697041699197,4.7098,Wodymidaj,0.22223754227161407,0.4304193474110826,0.3647886315262811,0.019084384984043693,0.5126806956403451,1325.49,2.1271343100662903,112.34714673913044,False,False,False,False,False,B,HIGH,0.3104011205730977,False
212.23086895799497,3.9636,Wodymidaj,0.1695224642753601,0.32666316630448416,0.2578103965129243,0.015386428151519414,0.49780932344947465,1254.73,1.9532692382712844,112.34714673913044,False,False,False,False,False,B,HIGH,0.3098160484334324,False
212.32183491700562,18.7337,Wodymidaj,0.12772150337696075,0.29542903578539426,0.16579603012153118,0.009726730797094579,0.526576310713829,1395.2,2.5483153998391854,112.34714673913044,False,False,False,False,False,B,HIGH,0.30745668677507376,False
212.41680729197105,4.3392,Wodymidaj,0.16414666175842285,0.266560635021648,0.19168451144458637,0.0127431330819379,0.5325177174931361,1426.12,3.0981498000538594,112.34714673913044,False,False,False,False,False,B,HIGH,0.30680166619525395,False
212.5075624169549,0.976,Wodymidaj,0.2087177336215973,0.31520135840418384,0.28366871252440534,0.0153919717402176,0.5284580707778431,1404.92,2.19410117216671,112.34714673913044,False,False,False,False,False,B,HIGH,0.3078774867800284,False
212.60041650000494,1.3422,Wodymidaj,0.23931121826171875,0.6394487991879714,0.29613023944586786,0.0155652932220848,0.5218974615657405,1371.33,3.076895626276161,112.34714673913044,False,False,False,False,False,B,HIGH,0.3099525497413505,False
212.69270683295326,1.9148,Wodymidaj,0.16938245296478271,0.3298760639031141,0.23639470732695758,0.017601605987922996,0.5985158737595989,1819.23,2.2720367785195017,112.34714673913044,False,False,False,False,False,B,HIGH,0.30938429804265466,False
212.79155479196925,4.1972,Wodymidaj,0.16165518760681152,0.26275602267730486,0.24342802351622753,0.009255351576073385,0.5034941418804708,1281.32,2.0455809684772954,112.34714673913044,False,False,False,False,False,B,HIGH,0.3085309314211663,False
212.88431366696022,5.1977,Wodymidaj,0.16278909146785736,0.2759087750833631,0.2225418561214948,0.011304265012702845,0.5372159678706919,1451.05,2.6532767975902734,112.34714673913044,False,False,False,False,False,B,HIGH,0.30776674452160446,False
212.97717475000536,6.7609,Wodymidaj,0.1388678103685379,0.287605261914808,0.19810215345603413,0.013423276780152305,0.5671226463404526,1620.3,2.5506979956301135,112.34714673913044,False,False,False,False,False,B,HIGH,0.30601888104935876,False
213.06595245795324,3.2252,Wodymidaj,0.15440481901168823,0.35456223472343523,0.15742001622208954,0.010314990054148975,0.5360716685676506,1444.94,2.434152991242834,112.34714673913044,False,False,False,False,False,B,HIGH,0.3050320843252915,False
213.16157437500078,14.7087,Wodymidaj,0.2797367572784424,0.6736461095513996,0.3290896914976859,0.017985618340950207,0.5327040653619883,1427.1,5.50228471072448,112.34714673913044,False,False,False,False,False,B,HIGH,0.30853381554363013,False
213.25430604198482,3.514,Wodymidaj,0.19291627407073975,0.3085916032881771,0.30501360160087526,0.017371737394855643,0.540040902196386,1466.25,2.0493833806281776,112.34714673913044,False,False,False,False,False,B,HIGH,0.3089459756983916,False
213.3478364169714,3.7785,Wodymidaj,0.14824672043323517,0.36102380895985464,0.21104996250105806,0.012638256480337447,0.5089376521104122,1307.31,2.2475257788965926,112.34714673913044,False,False,False,False,False,B,HIGH,0.3075504474198567,False
213.43744333297946,1.8213,Wodymidaj,0.13173282146453857,0.3201121186896519,0.17066066270612748,0.014543399386774885,0.5673732158704234,1621.79,2.8326313428421037,112.34714673913044,False,False,False,False,False,B,HIGH,0.305490247381124,False
213.53089841699693,2.8999,Wodymidaj,0.15638379752635956,0.26435771068562514,0.19604260914906751,0.015321562972508466,0.5801098894383095,1699.81,2.902723293590917,112.34714673913044,False,False,False,False,False,B,HIGH,0.3046129844930897,False
213.6252727920073,3.5632,Wodymidaj,0.19283926486968994,0.2940277552495162,0.2142151334930009,0.017082008243477304,0.5484214272328068,1512.29,2.96511602756911,112.34714673913044,False,False,False,False,False,B,HIGH,0.30521831196698346,False
213.71424970799126,3.1592,Wodymidaj,0.18356050550937653,0.6269953651228903,0.24762462882957226,0.018717300102329082,0.5378581305238191,1454.49,3.506002118738323,112.34714673913044,False,False,False,False,False,B,HIGH,0.3054423606384876,False
213.80907074996503,3.2552,Wodymidaj,0.1614016741514206,0.3018693769433263,0.21028834781956626,0.018754707882230843,0.57843704992158,1689.35,2.467553825655196,112.34714673913044,False,False,False,False,False,B,HIGH,0.30477566774717013,False
213.9020189169678,2.7507,Wodymidaj,0.16445229947566986,0.32680120029407844,0.2103337273508265,0.015569866004990726,0.5138466535471223,1331.2,2.420563021997586,112.34714673913044,False,False,False,False,False,B,HIGH,0.3042671482843959,False
213.9929725829861,2.1448,Wodymidaj,0.18664731085300446,0.3567406572250452,0.2533415719455633,0.018605836063817768,0.5562932823533632,1556.84,3.086249324428984,112.34714673913044,False,False,False,False,False,B,HIGH,0.3046565803730504,False
214.08916570799192,2.8483,Wodymidaj,0.1940457820892334,0.3414546901227348,0.2508109531647007,0.01885413312992201,0.5463974254319125,1501.04,2.3614290399443703,112.34714673913044,False,False,False,False,False,B,HIGH,0.30530468749622725,False
214.18282845796784,3.3025,Wodymidaj,0.2396266758441925,0.38707894108186613,0.2630072344997483,0.018850255297156674,0.5154572829001637,1339.13,5.213179817474855,112.34714673913044,False,False,False,False,False,B,HIGH,0.3075188536491539,False
214.27572570799384,4.164,Wodymidaj,0.1988532841205597,0.664916600189192,0.2772074425441392,0.02067782276455343,0.5464738814753367,1501.46,5.276646811996025,112.34714673913044,False,False,False,False,False,B,HIGH,0.30820149554551757,False
214.36486783297732,3.6642,Wodymidaj,0.1975593864917755,0.34116428092277257,0.2901327587171601,0.01733713080700899,0.547705427393354,1508.3,2.4777563893805485,112.34714673913044,False,False,False,False,False,B,HIGH,0.3088024253590029,False
214.4594601249555,3.3683,Wodymidaj,0.18537288904190063,0.37939977643670214,0.23439532886951925,0.017253774870066355,0.5239207340711532,1381.6,2.1962085183704185,112.34714673913044,False,False,False,False,False,B,HIGH,0.30891657794348765,False
214.55453112500254,3.426,Wodymidaj,0.16518528759479523,0.3414045405019217,0.2545081813202354,0.016165262112065454,0.5207260617656593,1365.41,2.056482025795218,112.34714673913044,False,False,False,False,False,B,HIGH,0.30823081993875284,False
214.6454816669575,4.6063,Wodymidaj,0.21370303630828857,0.2741371318599184,0.2737433041688648,0.016244214063243112,0.5331223642776441,1429.3,4.246514864162413,112.34714673913044,False,False,False,False,False,B,HIGH,0.3094122632312747,False
214.7359262079699,5.8706,Wodymidaj,0.2387801557779312,0.36260445291192617,0.29207172133652237,0.015360143919625896,0.5204673843402793,1364.11,4.598074884495589,112.34714673913044,False,False,False,False,False,B,HIGH,0.31139295586304816,False
214.83296195795992,3.7131,Wodymidaj,0.1577885001897812,0.6039012319276712,0.238323278307217,0.02077155715310272,0.6226954193292277,1988.96,2.2244235482588652,112.34714673913044,False,False,False,False,False,B,HIGH,0.31027919690671174,False
214.9231035829871,5.3319,Wodymidaj,0.15573130548000336,0.27906020564219713,0.22415397370805648,0.013701029433046295,0.5580874907964563,1567.18,2.826505106270634,112.34714673913044,False,False,False,False,False,B,HIGH,0.3083193323556493,False
215.01936408295296,6.1933,Wodymidaj,0.1531236618757248,0.3025363923741005,0.18368238060309414,0.009137865683448083,0.5343216939628458,1435.64,3.8990712803276826,112.34714673913044,False,False,False,False,False,B,HIGH,0.30346856208374773,False
215.10845349996816,4.6119,Wodymidaj,0.18992291390895844,0.27605791445824,0.2653910894239538,0.010699165791202416,0.5341174801629418,1434.56,2.006881175303937,112.34714673913044,False,False,False,False,False,B,HIGH,0.30162698986266345,False
215.20437441696413,11.8648,Wodymidaj,0.18618907034397125,0.2939297841894019,0.2677917978479539,0.010927443584587146,0.5594643050913273,1575.16,3.4483130471079404,112.34714673913044,False,False,False,False,False,B,HIGH,0.2996284364514257,False
